Date,NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,City,Notes
12/6/2013,1,F,N,W,M,42,Assault,1,1,W,M,Phoenix Police Department,"Subj committed agg assault on neigh with hatchet, fled scene. Ofcs located subj and he threw a hatchet and knife at ofcs. Ofc deployed handgun 1x killing subj.",Phoenix,Knife/ Sword
12/28/2013,1,F,Y,B,M,41,Bank robbery,6,1,H,M,Phoenix Police Department,"Patrol ofc and Detective, driving separate responded to an U trouble at a bank, which was determined to be a valid robbery.  Subject emerged from the bank and shot at patrol officer 4 times, striking his patrol vehicle.  Detective observed the subjects actions and shot his handgun striking the subj in the neck and killing him.  No other injuries.  Subj was determined to have committed two additional bank robberies within the previous 5 days and during those crimes killed a police officer and seriously wounded another.",Phoenix,
2/13/2014,1,F,N,L,M,31,Traffic Stop,19,3,A; W; W,M; M; M,Phoenix Police Department,Officer conducted traffic stop. Subj advanced on officer with sword. Officers fired. ECD's attempted unsuccessfully. ,Phoenix,Knife/ Sword
3/3/2014,1,N,Y,W,M,43,Burglary ,6,1,W,M,Phoenix Police Department,"Subjs committing burglary of gun store. 1 subj fled busn on foot carrying handgun. Ofcs pursued. Subj turned to fire at ofcs (3x), Det returned fire (6x). Subj gave up and was placed under arrest. No injuries.",Phoenix,
3/3/2014,1,F,Y,W,M,29,Investigation,23,2,A/W; W,M; M,Phoenix Police Department,"After a brief vehicle pursuit and foot chase, Officer 1 engaged subject in a gunfight. Ofc 2 could not fire. Officer 3 fired 2 rounds. Officer 1 fired 21 rounds. Subject 901H. Officer 1  901H. Officer 2 survived a GSW to abdomen. Officer 3 was not injured. Officr 2 could not fire because  Officer 1 was in his line of fire. Officers were wearing police badges  ",Phoenix,
3/15/2014,1,N,N,B,M,33,Traffic Stop,1,1,H,M,Phoenix Police Department,Subject ran from ofcr. Ofcr gave chase. Subject turned on the ofcr. Ofcr fired one round missing the subject who was then taken into custody.,Phoenix,
3/13/2014,1,F,N,L,M,26,Domestic violence,1,1,W,M,Phoenix Police Department,Officers respond to a domestic violence call where the adult son is acting irrational and on heroin/family reported to suffer from mental issues. Subject does not respond to police commands and struggles with officers as they attempt to handcuff him. Lengthy fight ensues and subj reaches for ofcrs gun. ECD attempted multiple times without success.  Ofcrs injured and exhausted after long fight.  Subj is shot ending the threat. ,Phoenix,Bodily Force
3/18/2014,1,F,N,W,M,27,Stolen car,1,1,W,M,Phoenix Police Department,"SP in stolen vehicle pointed gun at Det. Pursuit ensued thru city into downtown. SP ""carjacked"" another vehicle, then exited garage. Rammed by 3 P.D. vehicles before coming to stop. Furtive movements and knowledge of SP gun led to OIS. Later determined to be a BB gun. SP's passenger indicated SP was using meth/heroin during vehicle pursuit",Phoenix,BB Gun
3/21/2014,1,N,N,B,M,34,Shoplifting,1,1,W,M,Phoenix Police Department,Ofc's respond to shoplifting. Suspect runs w/out merchandise. Ofc follows in veh. SP get into veh. Ofc contact breaks window ofc arm stuck as SP backs up. Ofc get free and discharged weapon as SP drove in his direction.,Phoenix,Vehicle
3/23/2014,1,F,N,B,M,26,Citizen Contact,2,1,W,M,Phoenix Police Department,"SP-1 physically attacked officer while officer was in his patrol vehicle, reached for officer's handgun x3 times. Officer fired duty weapon 2 times and struck SP-1. Drugs Related",Phoenix,Reached for Officer's Gun
4/11/2014,1,F,N,L,M,32,Ran from officers,6,1,W,M,Phoenix Police Department,"Subj contacted in apt complex, ran from ofcs. Ofc pursued on foot, physical struggle, subj obtained ofcs taser and tased him. Subj threatened to tase Ofc again, Ofc shot at subj 6 times, striking him 5 times. Deceased at scene.",Phoenix,Other - Taser
5/3/2014,1,N,N,L,M,24,Trespassing,1,1,W,M,Phoenix Police Department,"Ofc's responded to trespassing. Contact SP and get into foot pursuit.  Based on info provided by complainants Ofc thought SP had a gun. SP suddenly stops, bends over, stands up with raised arm. Ofc discharged weapon - believed SP was going to shoot partner. SP threw rocks. Per family, sp suffers from mental illness",Phoenix,Other - Rocks
5/27/2014,1,N,N,U,M,27,Suicide,1,1,H,M,Phoenix Police Department,"Ofcs responded to a medical office building regarding a subject who was acting violent and erratic, and had threatened suicide. Ofcrs arrived and attempted the taser several times without success. The subject ran at an ofcr holding a screwdriver and a syringe and the officer shot the subj one time, striking him in the chest. The subject survived and told investigators that he was trying to suicide by cop.",Phoenix,Knife/ Sword
7/28/2014,1,N,Y,L,F,31,Serving Arrest Warrant,8,2,H; W,M; M,Phoenix Police Department,"Officers attempted to arrest a subject with a felony warrant when she fled in a vehicle. After a tactical surveillance was initiated the subject was in an apartment complex parking lot and unable to escape in her vehicle. She then pointed a handgun at two officers who both shot at the subject. The subject was struck twice but survived.  She told investigators she wanted to suicide by cop, subj admitted to smoking meth",Phoenix,
8/3/2014,1,F,Y,U,M,24,Burglary,34,5,W; W; W; H; W,M; M; M; M; F,Phoenix Police Department,"Five ofcrs responded to a residential burglary and found the subject on a rooftop. The subject fired two rounds at the ofcrs, jumped off roof in the middle of the officer. Ofcrs fired back and killed the subject. No injury to ofcrs. Crossfire situation",Phoenix,
8/14/2014,1,F,N,B,F,51,Mental health,1,1,W,M,Phoenix Police Department,"Ofcrs responded to a mental health pickup order call for service at an apartment. The cal for service indicated the subject made threats to shoot the clinical team and is a danger to others. Ofcrs contacted the subj through a locked security screen door, but she refused to exit her apartment and shut the apartment door. Sergeant arrived and ordered the ofcrs to pick the locks on the security door. Ofcrs then began to open the apartment door, when the subject opened the door and swang a hammer at ofcrs. The sergeant fired one round, killing the subject. A misconduct investigation is underway for failure to supervise and DPS has criminal. ",Phoenix,Bat/Stick
8/23/2014,1,F,Y,L,M,40,Hit and run,12,3,W; W; W,M; M; M,Phoenix Police Department,"Subject fled from a hit and run collision. Victim followed and subject fired a handgun in the air in an effort to stop the victim from following him. Ofcrs later found the subject in his vehicle and he failed to stop. Canine units initiated a tactical surveillance and SAU joined. Subject drove into a Chevron and SAU initiated a tactical vehicle maneuver. The subject, who was outside, pulled his handgun out and aimed it at an SAU officer. Three officers shot, killing the subject. Departmental report indicated alcohol was a factor",Phoenix,
9/1/2014,1,F,Y,L,M,56,Noise complaint,7,2,W; A,M; M,Phoenix Police Department,"Ofcrs responded to an U trouble where complainant heard a loud noise. Ofcrs, while trying to find the cause of the noise, were shot at by a subject in his front yard, who possessed three long guns. Ofcrs took cover. The subject aimed toward the air unit and other ofcrs, so the listed ofcrs shot the subject from a rooftop across the street and ended the threat. The subject was killed. ",Phoenix,
9/18/2014,1,N,Y,L,M,23,Call for Service,1,1,H,M,Phoenix Police Department,"Officers responded to a 459R. Upon contact with the subject in the driveway, a fight ensued and the subject then pointed a .380 handgun at an officer, who had injured his shoulder in the fight. Ofcr retreated while pulling his handgun out. Subject fled and was again caught by the ofcr and a backup ofcr. Another fight ensued and the subject produced a knife. The original ofcr believed it to be the .380 handgun and shot the subj. The subject was struck in the groin and later booked after treatment. The .380 handgun was found in the subject's rear pocket.",Phoenix,
10/17/2014,1,N,N,W,M,29,Welfare check,3,1,W,M,Phoenix Police Department,"Ofc responded to a check welfare. Upon arrival, the Ofc observed the subj place a knife like object to the victim's neck. Ofc fired a round at subj, who then charged the ofc, who was retreating outside of the mobile home. Ofc fired 2 more times at subj. He was struck with one bullet, treated and booked. Knife was a galvanized pipe with tapered jagged edge. Subj, during criminal interview said he drank beer and uses meth. ",Phoenix,Knife/ Sword
12/2/2014,1,F,N,B,M,34,Drugs,2,1,W,M,Phoenix Police Department,"Ofcr received 2 citizen complaints regarding subject selling drugs out of his vehicle. Ofcr intended on watching subject/veh until more units arrived. However subject exits and begins to walk away. Ofc confronts and subj, who is carrying McDonald's food bags say ""Fuck you I'm not talking to you,"" as he reaches into his waistband area. Foot pursuit, then ofcr grabs subj from behind as they enter the aptmnt. Subj reaches into waistband area and ofcr believes subject is reaching for a gun. Ofc grabs subject's hand and feels the subj has something in his hand. Ofc can't keep subject from removing the item, so he pulls his gun and shoots the subj 2 times killing him.",Phoenix,
12/16/2014,1,F,Y,W,M,18,Welfare check,1,1,W,M,Phoenix Police Department,"Ofcrs responded to a check welfare call, where a suicidal/intoxicated subj was armed with a handgun. Subj was reported to have assaulted a 14 year old girl in the past and was making his way toward her house again.  Subj refused to comply with commands to drop the gun.  He walked in the residential street with the gun pointed to his head.  Ofcrs believed if he got inside the house, which contained a 12 and 14 year old girls, that he would hurt them so an ofcr fired one round from his rifle killing the subj. ",Phoenix,
12/18/2014,1,F,N,W,M,35,Assault,1,1,W,M,Phoenix Police Department,"Subj was throwing knives at several people, who thought they were rocks.  Ofcrs responded to criminal damage call.  Upon arrival the subj ran toward ofcrs vehicles and threw knives at them causing damage.  As ofcr got out of his vehicle, the subj raised his arm to throw another knife and the ofcr shot one round, striking the subj.  Subject later died. Per PACE the subj may suffer from mental issues. ",Phoenix,Knife/ Sword
1/25/2015,1,N,N,U,M,U,Stolen car,12,1,W,M,Phoenix Police Department,"Two officers riding in a marked Tahoe and using an automatic license plate reader found an occupied stolen truck on the roadway. Officers attemtped a Code 6, vehicle fled. Officers followed and the driver intentionally backed the truck into the officers' Tahoe on 3 separate occasions. On the third time, the officer in the passenger seat fired through the Tahoe windshield at the driver. The driver crashed into a tree and the stolen vehicle  caught fire. Officers could not immediately exit the Tahoe because of the damage sustained to the patrol Tahoe. Subject fled on foot and was not apprehended or identified.",Phoenix,Vehicle
1/27/2015,1,F,N,U,M,27,Robbery,5,2,W; W,M; M,Phoenix Police Department,"MOU officers and sergeants found a robbery subject in a motel room, used a ruse to get subject outside where he could be taken into custody. Subject was able to get to his vehicle and rammed a U/C police vehicle that was used to box the subject vehicle in. Upon 3rd or 4th time ramming, the MOU Sgt and an MOU Ofcr who were outside the driver's door on the the subject's vehicle, fired at the subject to end the threat. ",Phoenix,Vehicle
3/7/2015,1,F,N,W,M,29,Call for Service,1,1,W,M,Phoenix Police Department,"Officers respond to 927 U Trouble call for service. Subject contacted does not comply, brandishes a handgun style pellet gun. Waves at officers directino. Officer discharges one round from AR15. Y hit.",Phoenix,BB Gun
3/11/2015,1,N,N,L,M,34,Call for Service,2,1,W,M,Phoenix Police Department,Officer contacted subject and was stabbed in shoulder area through vest. Officer fired 2 rounds striking subject. Subject expected to recover.,Phoenix,Knife/ Sword
3/26/2015,1,N,Y,B,M,30,Burglary,6,3,W; W; W,M; M; M,Phoenix Police Department,"Officers observed a burglary suspect commit a burglary during surveillance. Subject drove to an apt complex and fled. Canine search was negative. Subject later emerged from an apt with an AK-47 and shot at officers, one bullet (shrapnel) hit an officer. Three officers fired at the subject at different times, only striking him once. He was later booked after a hospital stay.",Phoenix,
4/5/2015,1,F,N,W,M,51,Suicide,11,2,W; W,M; M,Phoenix Police Department,"Ofcrs responded to a call of a suicidal subject who was stabbing himself while walking down a street. Upon the ofcrs arrival, ofcrs issued commands to drop the knives. The subject refused and raised both knives at the officers while lunging toward them. Fearing for their safety, both officers discharged their service weapons striking the subject, who was pronounced at the scene. ",Phoenix,Knife/ Sword
4/10/2015,1,N,Y,B,M,35,Suicide,1,1,W,M,Phoenix Police Department,"Subject trheatening suicide over 21 with ex-girlfriend. Subject barricade, attempt negotiations. Subject not taking medication for mental illness per mom. Subject later exits house with a handgun. SAU deploys less lethal Arwen (sage) 3 times and hits subject, who still advances toward officers with handgun. SAU sniper shot subject 1 time and subject expected to recover. Also canine was deployed to drag subject away from gun on the ground.",Phoenix,
4/18/2015,1,F,Y,L,M,44,Mental health; Fiream,14,1,W,M,Phoenix Police Department,"On 4/18/15 at 1551 hours subject made a false report of snipers in a park. Upon investigation it was discovered that the subject had a mental health pick-up order. The subject barricaded himself in his vehicle. An extraction plan was made and during the extraction the subject pulled a handgun and fired 3 rounds at officers, striking one officer one time. Officers returned fire killing the subject in his vehicle. OIS officer was not the officer who sustained the gunshot wound. ",Phoenix,
5/18/2015,1,N,N,L,M,28,Call for Service,1,1,H,M,Phoenix Police Department,"901X Emergency CFS. Subject exits house and approaches officers with a knife. Officer fires one round. Non-Y shot.Taser deployed simultaneously as officer shot his firearm. Subject shot and fell to ground, but did not release knives. He was tased a second time and complied with officers commands to drop the knife. ",Phoenix,Knife/ Sword
7/9/2015,1,F,Y,W,M,69,Traffic Stop,9,2,W; W,M; M,Phoenix Police Department,"647 vehicle with stolen license plate. Attempted Code 6, subjects fled. While subject fled 245 PO times three (with vehicle). Subject tracked to apt complex. Subject brandished handgun at officer 2. Off 2 had a level 3 retention, could not draw firearm. Subject fled on foot; officer 1 dicharged one round, grazing subject's head. Officers give chase into apt complex. Subj pointed handgun again at officer 2. Officer 2 discharged eight rounds from firearm. Eight strikes, Y wounds.",Phoenix,
7/18/2015,1,F,Y,W,M,46,Burglary,6,1,W,M,Phoenix Police Department,"Initial call for service was a 459A audible alarm which was triggered by the victim as a signal for help. Upon PPD arrival, officers discovered a 415F. The subject had fled. During the ensuing K9 search, officers discovered a utility closet that the K9 alerted on. The K9 officer entered to check welfare of the person inside. He was confronted in the doorway of the closet by the subject who pointed a firearm at the K9 officer. The K9 officer discharged 6 rounds; Y injuries.Before OIS officer entered the closet, he deployed the canine in an effort to effect an arrest, however, subject was able to maintain his firearm.",Phoenix,
7/25/2015,1,N,Y,L,M,31,Domestic violence,5,1,H,M,Phoenix Police Department,"On 7/25/15 Officers responded to 415F call. Limited info given/gathered. Ofc attempted to get rear containment on target house when subject pointed a handgun in officer's direction. Ofc fired 5 rounds, two hits, 3 misses. Non Y injuries.",Phoenix,
8/25/2015,1,F,Y,W,M,41,Investigation,2,1,W,M,Phoenix Police Department,"Officers conducting follow-up/attempting to apprehend a subject. Subject goes into residence. Officers take up a position in alley and begin communication with subject. Subject would not keep hands visible. Subject raised hands, OIS officer sees a handgun through 1.5X (power scope). OIS officer fires two rounds; Y injuries.Subject had a North American Arms handgun .22 cal",Phoenix,
11/13/2015,1,N,Y,L,M,33,Suspicious person,25,2,W; W,M; M,Phoenix Police Department,Officers responding to a suspicious person call for service. Immediately upon making contact subject opens fire at officers. Rounds exchanged between subject and officers. Subject runs out of ammo and flees parking structure. Officers give chase subject taken into custody with no further incident. No injuries to officers. No injuries to subject.,Phoenix,
11/23/2015,1,N,Y,W,M,30,Stolen car,17,2,W; W,M; M,Phoenix Police Department,"Sgt was working off-duty in his personal vehicle and observed the subject try to open vehicles in a private business parking lot. Upon contact the subject fled on foot. Sgt followed in his vehicle to OIS location. Subject was hiding in a stairwell. As Sgt entered the parking lot and additional officer arrived, subject came out of hiding and fired 6 rounds at the Sgt and Officer. Both returned fire and the subject was struck 2 times. He survived and told investigators he was trying to commit suicide by cop.",Phoenix,Off-duty
12/20/2015,1,N,Y,L,M,28,Shooting,1,1,W,M,Phoenix Police Department,"Officers respond to shots fired call. Subject found on south end of apartment complex. When confronted, subject pointed a silver handgun at OIS officer. He discharged one round, missing the subject. Subject taken into custody with no further issue. ",Phoenix,
12/26/2015,1,F,N,W,M,41,Assaulting officer,1,1,H,M,Phoenix Police Department,"Subject threw an object at patrol sergeant vehicle.Requests more units respond for 647 individual. Subject takes cinder block pieces to PD precinct and breaks front door. OIS officer exits precinct to assist. Sgt and OIS officer make contact with subject. Subject throws a 1.4 pound river rock at officer. Officer discharges one round, striking subject. Subject later dies from injuries. Officer was struck by the rock the subject threw.",Phoenix,Other - Rocks
1/19/2016,1,F,Y,W,M,39,Shooting; domestic violence,9,3,W; W; W,M; M; M,Phoenix Police Department,"Subject intoxicated and arguing with sister fires one round near her. Sister calls 911 subject wants to 901X by PD. Officers arrive and set up containment. 6 hours of contact and negotiations. Subject exits house with a handgun, sits in chair in driveway. Subject puts handgun to his head then points in direction of officers. 3 SAU operatives fire service rifles; Y hits.",Phoenix,
2/21/2016,1,F,Y,U,F,36,Call for Service,1,1,W,M,Phoenix Police Department,"Numerous CFS generated priority 1 CFS. Officers respond determine correct location via 21. Numerous attempts to make contact via 21.Officers set up on apt in front and back. Subj presents herself at back window. 2 officers in back attempt to de-escalate subject. Subj has handgun; points at herself, waves outside points in direction of officer. OIS officer discharges one round from rifle; Y shot. ",Phoenix,
2/23/2016,1,F,Y,W,M,26,Shooting,3,1,W,M,Phoenix Police Department,"Patrol responded to a CFS of shooting by OIS Subj. Upon arrival, found residence was on fire, incident becomes a multi-agency effort to contain fire and provide enforcement. OIS Subj shoots and kills four family members and is believed to be dead inside. While SAU is attempting to clear a room for victim extraction, OIS officer makes contact with OIS Subj. Subj points handgun at OIS officer. OIS officer fires three rounds with three hits; Y injuries. ",Phoenix,
2/24/2016,1,F,N,W,M,28,Stolen car,1,1,W,M,Phoenix Police Department,"487V Detectives conducting follow-up on a stolen vehicle (with GPS tracker on it). Patrol attempts a C6 vehicle flees; air unit takes up survaillance. Gang LT calls Tac Survaillance; TacSurv being organized. Subj vehicle exits freeway at 75th Ave. In traffic at stop light, and patrol officers approach vehicle. Offcs attempt to give commands; subj does not comply. OIS officer contacts Subj at driver door; breaking driver window. Subj puts vehicle in reverse and OIS offc is on vehicle. Subj kicks OIS offc. Subj begins driving fwd. OIS offc believes secondary offc in danger. Discharges one round at Subj; Y injuries. ",Phoenix,Vehicle
3/30/2016,1,N,Y,W,M,30,Kidnapping,50,3,W; W; H,M; M; M,Phoenix Police Department,"Patrol responds to a P1 CFS of a possible kidnapping. Officers circulating find the vehicle in area and attempt a traffic stop. Immediately upon initiating stop, OIS subj begins firing at officers.  OIS officer return fire; all misses. Prior to fleeing, subj kills his original kidnapping victim in the vehicle. Subj flees and takes hostages in a residence. SAU responds and negotiates with the subj; subj surrenders with no further injuries to hostages, subj, or officer. ",Phoenix,
5/14/2016,1,F,Y,U,M,43,Home invasion,16,1,H,M,Phoenix Police Department,"Officer and Sergeant responded to possible home invasion call. Suspect ambushed both officer and sergeant from behind an SUV as they approached the apartment, firing several rounds at both. Officer sustained gsw to upper arm, sgt sustained gsw to abdomen (stopped by bullet proof vest). Officers returned fire, suspect pronounced. Suspect had committed a homicide just prior to PD arrival.",Phoenix,
5/18/2016,1,F,Y,W,M,21,Burglary,65,6,W/H; W; W; W/H; W; W,M; M; M; M; M; M,Phoenix Police Department,"CI-CFS of a 459R with an armed and possibly violent subj. Units stage and develop plan to contain residence and determine the presence of the subject. While approaching the house, Officer 1 pulls behind the subj vehicle to box it in. Offc 1 immediately sees the subj in the vehicle; he and his partner exit the patrol vehicle to take a position of cover. The subj opens the door and fires 6 round, 2 striking Offc 1, one Y. 6 officers engage the subj discharging numerous rounds. Subj struck numerous times; Y injuries.",Phoenix,
5/19/2016,1,N,N,W,M,18,Call for Service,7,1,W/ H,M,Phoenix Police Department,"Subj generated a number of CI-CFSs throughout the day. Subj finally found and a pursuit was initiated. As the subj turned from Camelback road onto 51st Avenue, he pointed a handgun out the window at OIS officer. OIS officer discharges 7 rounds from within in his patrol vehicle at the subj. The pursuit continued and later ended and the subj was taken into custody. No injuries to subj or officers. ",Phoenix,BB Gun
5/26/2016,1,F,Y,NA,M,34,Homicide,1,1,W,M,Phoenix Police Department,"Subj committs a homicide and fled the scene. Subj located @ 3300 W. Southern Ave. Subj advised officers he still had the gun. Subj refused to obey commands & was tesered X4 & stunbag X2. He reached for his gun & Ofc shot him (1) time, Later Pronounced.",Phoenix,
6/1/2016,1,F,Y,W,M,30,Check welfare; fire,27,4,W/ H; W/H; W/A; W,M; M; M; M,Phoenix Police Department,"Officer responded to a check welfare radio call  to assist Fire.  Officer located the suspect standing behind a pillar with a handgun.  Officer took a position of cover and waited for back up to arrive.  While waiting, the suspect began firing at Officer. Three other officers arrived to an active gun fight. Officers took positions and engaged the suspect.  Suspect sustained multiple gun shots and was pronounced at the scene.  U reasons for his actions.  The criminal investigation listed alcohol in the investigation report. ",Phoenix,
6/4/2016,1,N,Y,W,M,16,Underaged party,1,1,W,M,Phoenix Police Department,"Officer and Sergeant were driving by a juvenile party advertised on facebook. Saw what appeared to be a fight then heard a shotgun blast, U who or where. A few seconds later saw subject with a shotgun. Subject pointed a gun at kids fleeing, then at above officer and sergeant, in the car. officer  fired (1) Round through passenger window glass as subject fired at them. Sgt. accelerated away to a position of safety. subject tracked them around corner with shotgun leveled and pointed at them. Juvenile subject was identified later and arrested 13 days after. no toxicology, and no information in clips for records. PSB investigator provided the following info - juvenile was in canyon state academy boot camp for U charges and escaped. found a returned to custody of state. New charges were filed as adult.",Phoenix,
6/16/2016,1,N,N,W,M,71,Firearm,2,1,W,M,Phoenix Police Department,"CI-CFS of a subj with a gun. Two officers arrive and contact subject. Subj keeps point what appears to be a handgun, later determined to be a toy gun, at officer. OIS officer discharges one round, striking the subject. Subj goes down with toy gun and he begins to point it at officers again. OIS officer discharges a second round, striking the toy gun, removing it from his hand. Subj injuries not Y.",Phoenix,Toy Gun
7/8/2016,1,N,Y,W,M,31,Robbery,1,1,W,M,Phoenix Police Department,"CI-CFS of a silent 211A at a Walgreens pharmacy. Officer arrives determines valid. Confronts subject outside front door near parking lot. Approaches subject gives commands and observes what he believes to be the handle of a firearm, later determined to be a ‘flare gun’. Physical fight ensues with the subj and officer. Officer is struck numerous times to the face and body, feels subject going for his gun, which is in his right hand. Officer discharges one round, striking subject in the leg. Back-up officers arrive and the subject is taken into custody. ",Phoenix,
8/7/2016,1,N,N,W,M,27,Assault,1,1,W,M,Phoenix Police Department,"Subj commits an assault on girlfriend and passerby on the street, retreats into his mother’s house.  Perimeter established.  A 5 person team, including 2 Sgts and a LT approaches the front door.  Perimeter officers see subj assault mother inside.  Front door is breached, subj and mom are standing on the stairs just inside.  Subj has a large knife and threatens mom.  Sgt gave commands to drop the knife and then fired 1 round, striking the subj.  Required minor surgery.",Phoenix,Knife/ Sword
8/13/2016,1,F,N,W,M,39,Investigation,2,1,W,M,Phoenix Police Department,"NET officers located IL vehicle on 43rd Av from a 451 on 75th Dr.  MOU/SAU officers get consent to enter condo from IL’s sister.  While clearing the structure, they find a locked bedroom.  When officers enter the room, IL charges Officer from his hiding place in the closet, slashing Officer on the left hand with a knife.  Officer fires 2 rounds, stopping the attack.  Subj was pronounced on scene.",Phoenix,Knife/ Sword
8/19/2016,1,F,N,W,M,22,Burglary,3,2,W; W,M; M,Phoenix Police Department,"Officer 1 was looking for a transient burglary suspect near the park.  He stopped to check a 647V.  Contacts unrelated subj from nearby bushes who behaves erratically.  During a pat down, the subj elbow strikes and then punches officer, breaking his nose.  Struggle ensues, and officer places subj at gunpoint.  Subj attempts to take officers weapon.  Officer 2 arrives and obtains a clear shot at the same time Officer 1 creates distance.  Officer 2 fires twice, Officer 1 fires once.  Subj was pronounced on scene. ",Phoenix,Reached for Officer's Gun
8/27/2016,1,F,N,W,M,25,Firearm,7,1,W,M,Phoenix Police Department,"Officer knocks on door of possible 417G apt. Lt  standing outside with clear view into apt when door opens.  Subj crosses doorway inside, pointing a BB gun at officers.  Lt fires once, subj retreats to bedroom.  Officers move to cover.  Subj appears again, points gun at officers.  Lt fires 6 more rounds, stopping subj.  Subj was pronounced on scene.",Phoenix,BB Gun
9/2/2016,1,N,N,W,M,23,Robbery,2,1,W/ H,M,Phoenix Police Department,"Officer  sees subj believed to match description of 211 subj from 2 days prior while driving to a call.  Turns around to make contact.  Subj approaches marked Tahoe, won’t keep hands out of pockets.  Asks if officer has gun or taser.  Subj pulls knife from pocket.  Officer fires 2 rounds, both strike subj.  Subj transported for medical and booked.",Phoenix,Knife/ Sword
9/6/2016,1,F,N,W,M,25,Call for Service,6,2,W/ H; A,M; M,Phoenix Police Department,"OIS Subject earlier in the day generated a P1 CI-CFS but fled and was not located. Subj returned to OIS location and mother generated CI-CFS saying subject returned. It was determined the subj had felony warrant-probation violation. Containment set-up by patrol and TSB personnel; numerous units on scene. SGT and LT on scene. Bunker and less-lethal make approach and knock & announce then move back to position of cover. Officer indicated subject moving inside and is coming to the door. Subj unexpectedly exited apartment. Officers 'fanned' out in a skirmish line, obstructing the K9 option. Subj advanced the line of officers with a knife, not obeying commands. Simultaneous to one another, two officers deployed stunbag, one round each with one strike; two officers fired 6 rounds in total at the subject, 4 strikes. Subj sustained Y injuries, pronounced at scene. ",Phoenix,Knife/ Sword
9/6/2016,1,F,Y,W,M,31,Robbery,11,3,W; W; W,M; M; M,Phoenix Police Department,"OIS Subject participated in an armed bank robbery in Avondale (AZ).  OIS Subj was the driver of the vehicle pursued. Numerous shots fired from vehicle at times during the pursuit. AvondalePD requested PPD assistance; PPD took over pursuit. PPD SAU officers in unmarked vehicles moved into position; vehicle interdiction options approved by SAU SGT. As subject approached a viable location, a PIT maneuver was executed blocking the OIS subj in his vehicle. As SAU officers exited their vehicles to make contact and attempt to apprehend, subj raised and point a handgun at officers. OIS officers discharged 11 rounds in total, 6 hits in total. Subj sustained Y injuries, pronounced at scene.  ",Phoenix,
9/15/2016,1,F,Y,W,M,32,Home invasion,3,1,W,M,Phoenix Police Department,"Officers respond to a home invasion CI-CFS. Contact is made with multiple subjs. OIS Subj flees in vehicle to residence at W Jones. Subj goes mobile again, pursuit continues. OIS Subj vehicle was 'spiked' when leaving W Jones. Subj loses control on I-17/I-10 exchange ramp. Subj exits vehicle, flees on foot; officers give chase. OIS Officer (SGT) sees subj with handgun. Subj turns at officers and raises handgun; OIS Officer fires three rounds, 1 hit. Y injury. ",Phoenix,
9/27/2016,1,F,Y,W,M,27,Traffic Stop,1,1,W,M,Phoenix Police Department,"Net team and uniformed officers conduct a traffic stop to investigate possible 237. As uniformed officers approach the vehicle, UC officer clearly sees OIS subject with handgun; UC officer makes his presence known. Subj begins ramming PD vehicle and UC officer fires one round. Y injury.",Phoenix,
10/11/2016,1,N,Y,W,M,27,Firearm,16,4,W; W; W; W,M; M; M; M,Phoenix Police Department,"CI-CFS for subj with a gun.  Officers locate subj who puts on body armor and has a handgun. Officers attempt to contain subj, who continues to walk through neighborhood, down alleys and over fences, ignoring verbal commands.  Subj pointed handgun at officers, who did not have a clear backdrop.  Subj made it to a 37th street between 2 marked cars and again pointed handgun at officers.  Officers 1 and 2 engaged subject, he then ran across 37th st and hid behind an electrical box.  Subj again pointed handgun at officers, and officers 1,2,3 fired.  Officer 3 hit subj with 1 round to the leg, requiring extensive surgery. ",Phoenix,
12/29/2016,1,N,N,W,M,30,Robbery,6,1,W,M,Phoenix Police Department,"907 to assist Peoria PD for 211 suspect.  Extended tactical surveillance by SAU, FAID and air unit. 211 suspect exits vehicle at Tatum/Mockingbird in Paradise Valley.  He uses a B pellet gun while attempting to carjack a vehicle stopped at the red light.  Sgt  (SAU) fired 6 rounds to stop carjacking.  Non-Y injuries, multiple surgeries required.",Phoenix,BB Gun
12/30/2016,1,F,N,W,M,31,Weapons posession,7,1,W,M,Phoenix Police Department,"CI-CFS for 211 by subject with a knife.  Officers locate subject on canal bank, who refuses to obey commands.  Subject is armed with 2 knives, grabs a blanket from his campsite and tries to split the officers L configuration.  Officer 1 attempts to tase subj twice with no effect.  Subj makes statements that they will need to shoot him because he is not going to stop.  Subj advances on Officer 1 who fires 7 rounds, stopping the threat.  Y injury.  OIS officer on specialty to patrol shift.",Phoenix,Knife/ Sword
